Community,Randomization,Motif,CountMotif
C10R2,906,Motif1,0
C10R2,906,Motif2,0
C10R2,906,Motif3,0
C10R2,906,Motif4,0
C10R2,906,Motif5,1
C10R2,906,Motif6,0
C10R2,906,Motif7,0
C10R2,907,Motif1,0
C10R2,907,Motif2,0
C10R2,907,Motif3,0
C10R2,907,Motif4,1
C10R2,907,Motif5,0
C10R2,907,Motif6,0
C10R2,907,Motif7,0
C10R2,908,Motif1,0
C10R2,908,Motif2,0
C10R2,908,Motif3,0
C10R2,908,Motif4,1
C10R2,908,Motif5,0
C10R2,908,Motif6,0
C10R2,908,Motif7,0
C10R2,909,Motif1,0
C10R2,909,Motif2,0
C10R2,909,Motif3,0
C10R2,909,Motif4,1
C10R2,909,Motif5,0
C10R2,909,Motif6,0
C10R2,909,Motif7,0
C10R2,910,Motif1,0
C10R2,910,Motif2,0
C10R2,910,Motif3,1
C10R2,910,Motif4,0
C10R2,910,Motif5,0
C10R2,910,Motif6,0
C10R2,910,Motif7,0
C10R2,911,Motif1,0
C10R2,911,Motif2,0
C10R2,911,Motif3,0
C10R2,911,Motif4,0
C10R2,911,Motif5,1
C10R2,911,Motif6,0
C10R2,911,Motif7,0
C10R2,912,Motif1,0
C10R2,912,Motif2,0
C10R2,912,Motif3,0
C10R2,912,Motif4,1
C10R2,912,Motif5,0
C10R2,912,Motif6,0
C10R2,912,Motif7,0
C10R2,913,Motif1,0
C10R2,913,Motif2,0
C10R2,913,Motif3,0
C10R2,913,Motif4,1
C10R2,913,Motif5,0
C10R2,913,Motif6,0
C10R2,913,Motif7,0
C10R2,914,Motif1,0
C10R2,914,Motif2,0
C10R2,914,Motif3,0
C10R2,914,Motif4,1
C10R2,914,Motif5,0
C10R2,914,Motif6,0
C10R2,914,Motif7,0
C10R2,915,Motif1,0
C10R2,915,Motif2,0
C10R2,915,Motif3,0
C10R2,915,Motif4,1
C10R2,915,Motif5,0
C10R2,915,Motif6,0
C10R2,915,Motif7,0
C10R2,916,Motif1,0
C10R2,916,Motif2,0
C10R2,916,Motif3,0
C10R2,916,Motif4,1
C10R2,916,Motif5,0
C10R2,916,Motif6,0
C10R2,916,Motif7,0
C10R2,917,Motif1,0
C10R2,917,Motif2,0
C10R2,917,Motif3,1
C10R2,917,Motif4,0
C10R2,917,Motif5,0
C10R2,917,Motif6,0
C10R2,917,Motif7,0
C10R2,918,Motif1,0
C10R2,918,Motif2,0
C10R2,918,Motif3,0
C10R2,918,Motif4,1
C10R2,918,Motif5,0
C10R2,918,Motif6,0
C10R2,918,Motif7,0
C10R2,919,Motif1,0
C10R2,919,Motif2,0
C10R2,919,Motif3,0
C10R2,919,Motif4,1
C10R2,919,Motif5,0
C10R2,919,Motif6,0
C10R2,919,Motif7,0
C10R2,920,Motif1,0
C10R2,920,Motif2,0
C10R2,920,Motif3,1
C10R2,920,Motif4,0
C10R2,920,Motif5,0
C10R2,920,Motif6,0
C10R2,920,Motif7,0
C10R2,921,Motif1,0
C10R2,921,Motif2,0
C10R2,921,Motif3,0
C10R2,921,Motif4,1
C10R2,921,Motif5,0
C10R2,921,Motif6,0
C10R2,921,Motif7,0
C10R2,922,Motif1,0
C10R2,922,Motif2,0
C10R2,922,Motif3,0
C10R2,922,Motif4,1
C10R2,922,Motif5,0
C10R2,922,Motif6,0
C10R2,922,Motif7,0
C10R2,923,Motif1,0
C10R2,923,Motif2,0
C10R2,923,Motif3,0
C10R2,923,Motif4,1
C10R2,923,Motif5,0
C10R2,923,Motif6,0
C10R2,923,Motif7,0
C10R2,924,Motif1,0
C10R2,924,Motif2,0
C10R2,924,Motif3,0
C10R2,924,Motif4,1
C10R2,924,Motif5,0
C10R2,924,Motif6,0
C10R2,924,Motif7,0
C10R2,925,Motif1,0
C10R2,925,Motif2,0
C10R2,925,Motif3,0
C10R2,925,Motif4,0
C10R2,925,Motif5,1
C10R2,925,Motif6,0
C10R2,925,Motif7,0
C10R2,926,Motif1,0
C10R2,926,Motif2,0
C10R2,926,Motif3,1
C10R2,926,Motif4,0
C10R2,926,Motif5,0
C10R2,926,Motif6,0
C10R2,926,Motif7,0
C10R2,927,Motif1,0
C10R2,927,Motif2,0
C10R2,927,Motif3,0
C10R2,927,Motif4,1
C10R2,927,Motif5,0
C10R2,927,Motif6,0
C10R2,927,Motif7,0
C10R2,928,Motif1,0
C10R2,928,Motif2,0
C10R2,928,Motif3,1
C10R2,928,Motif4,0
C10R2,928,Motif5,0
C10R2,928,Motif6,0
C10R2,928,Motif7,0
C10R2,929,Motif1,0
C10R2,929,Motif2,0
C10R2,929,Motif3,0
C10R2,929,Motif4,1
C10R2,929,Motif5,0
C10R2,929,Motif6,0
C10R2,929,Motif7,0
C10R2,930,Motif1,0
C10R2,930,Motif2,0
C10R2,930,Motif3,0
C10R2,930,Motif4,0
C10R2,930,Motif5,1
C10R2,930,Motif6,0
C10R2,930,Motif7,0
C10R2,931,Motif1,0
C10R2,931,Motif2,0
C10R2,931,Motif3,0
C10R2,931,Motif4,1
C10R2,931,Motif5,0
C10R2,931,Motif6,0
C10R2,931,Motif7,0
C10R2,932,Motif1,0
C10R2,932,Motif2,0
C10R2,932,Motif3,1
C10R2,932,Motif4,0
C10R2,932,Motif5,0
C10R2,932,Motif6,0
C10R2,932,Motif7,0
C10R2,933,Motif1,0
C10R2,933,Motif2,0
C10R2,933,Motif3,0
C10R2,933,Motif4,1
C10R2,933,Motif5,0
C10R2,933,Motif6,0
C10R2,933,Motif7,0
C10R2,934,Motif1,0
C10R2,934,Motif2,0
C10R2,934,Motif3,0
C10R2,934,Motif4,1
C10R2,934,Motif5,0
C10R2,934,Motif6,0
C10R2,934,Motif7,0
C10R2,935,Motif1,0
C10R2,935,Motif2,0
C10R2,935,Motif3,1
C10R2,935,Motif4,0
C10R2,935,Motif5,0
C10R2,935,Motif6,0
C10R2,935,Motif7,0
C10R2,936,Motif1,0
C10R2,936,Motif2,0
C10R2,936,Motif3,0
C10R2,936,Motif4,0
C10R2,936,Motif5,1
C10R2,936,Motif6,0
C10R2,936,Motif7,0
C10R2,937,Motif1,0
C10R2,937,Motif2,0
C10R2,937,Motif3,1
C10R2,937,Motif4,0
C10R2,937,Motif5,0
C10R2,937,Motif6,0
C10R2,937,Motif7,0
C10R2,938,Motif1,0
C10R2,938,Motif2,0
C10R2,938,Motif3,1
C10R2,938,Motif4,0
C10R2,938,Motif5,0
C10R2,938,Motif6,0
C10R2,938,Motif7,0
C10R2,939,Motif1,0
C10R2,939,Motif2,0
C10R2,939,Motif3,0
C10R2,939,Motif4,0
C10R2,939,Motif5,1
C10R2,939,Motif6,0
C10R2,939,Motif7,0
C10R2,940,Motif1,0
C10R2,940,Motif2,0
C10R2,940,Motif3,1
C10R2,940,Motif4,0
C10R2,940,Motif5,0
C10R2,940,Motif6,0
C10R2,940,Motif7,0
C10R2,941,Motif1,0
C10R2,941,Motif2,0
C10R2,941,Motif3,1
C10R2,941,Motif4,0
C10R2,941,Motif5,0
C10R2,941,Motif6,0
C10R2,941,Motif7,0
C10R2,942,Motif1,0
C10R2,942,Motif2,0
C10R2,942,Motif3,1
C10R2,942,Motif4,0
C10R2,942,Motif5,0
C10R2,942,Motif6,0
C10R2,942,Motif7,0
C10R2,943,Motif1,0
C10R2,943,Motif2,0
C10R2,943,Motif3,0
C10R2,943,Motif4,1
C10R2,943,Motif5,0
C10R2,943,Motif6,0
C10R2,943,Motif7,0
C10R2,944,Motif1,0
C10R2,944,Motif2,0
C10R2,944,Motif3,0
C10R2,944,Motif4,1
C10R2,944,Motif5,0
C10R2,944,Motif6,0
C10R2,944,Motif7,0
C10R2,945,Motif1,0
C10R2,945,Motif2,0
C10R2,945,Motif3,1
C10R2,945,Motif4,0
C10R2,945,Motif5,0
C10R2,945,Motif6,0
C10R2,945,Motif7,0
C10R2,946,Motif1,0
C10R2,946,Motif2,0
C10R2,946,Motif3,1
C10R2,946,Motif4,0
C10R2,946,Motif5,0
C10R2,946,Motif6,0
C10R2,946,Motif7,0
C10R2,947,Motif1,0
C10R2,947,Motif2,0
C10R2,947,Motif3,0
C10R2,947,Motif4,1
C10R2,947,Motif5,0
C10R2,947,Motif6,0
C10R2,947,Motif7,0
C10R2,948,Motif1,0
C10R2,948,Motif2,0
C10R2,948,Motif3,0
C10R2,948,Motif4,1
C10R2,948,Motif5,0
C10R2,948,Motif6,0
C10R2,948,Motif7,0
C10R2,949,Motif1,0
C10R2,949,Motif2,0
C10R2,949,Motif3,1
C10R2,949,Motif4,0
C10R2,949,Motif5,0
C10R2,949,Motif6,0
C10R2,949,Motif7,0
C10R2,950,Motif1,0
C10R2,950,Motif2,0
C10R2,950,Motif3,0
C10R2,950,Motif4,1
C10R2,950,Motif5,0
C10R2,950,Motif6,0
C10R2,950,Motif7,0
C10R2,951,Motif1,0
C10R2,951,Motif2,0
C10R2,951,Motif3,0
C10R2,951,Motif4,1
C10R2,951,Motif5,0
C10R2,951,Motif6,0
C10R2,951,Motif7,0
C10R2,952,Motif1,0
C10R2,952,Motif2,0
C10R2,952,Motif3,0
C10R2,952,Motif4,0
C10R2,952,Motif5,1
C10R2,952,Motif6,0
C10R2,952,Motif7,0
C10R2,953,Motif1,0
C10R2,953,Motif2,0
C10R2,953,Motif3,0
C10R2,953,Motif4,1
C10R2,953,Motif5,0
C10R2,953,Motif6,0
C10R2,953,Motif7,0
C10R2,954,Motif1,0
C10R2,954,Motif2,0
C10R2,954,Motif3,0
C10R2,954,Motif4,1
C10R2,954,Motif5,0
C10R2,954,Motif6,0
C10R2,954,Motif7,0
C10R2,955,Motif1,0
C10R2,955,Motif2,0
C10R2,955,Motif3,0
C10R2,955,Motif4,0
C10R2,955,Motif5,1
C10R2,955,Motif6,0
C10R2,955,Motif7,0
C10R2,956,Motif1,0
C10R2,956,Motif2,0
C10R2,956,Motif3,0
C10R2,956,Motif4,1
C10R2,956,Motif5,0
C10R2,956,Motif6,0
C10R2,956,Motif7,0
C10R2,957,Motif1,0
C10R2,957,Motif2,0
C10R2,957,Motif3,1
C10R2,957,Motif4,0
C10R2,957,Motif5,0
C10R2,957,Motif6,0
C10R2,957,Motif7,0
C10R2,958,Motif1,0
C10R2,958,Motif2,0
C10R2,958,Motif3,0
C10R2,958,Motif4,0
C10R2,958,Motif5,1
C10R2,958,Motif6,0
C10R2,958,Motif7,0
C10R2,959,Motif1,0
C10R2,959,Motif2,0
C10R2,959,Motif3,0
C10R2,959,Motif4,1
C10R2,959,Motif5,0
C10R2,959,Motif6,0
C10R2,959,Motif7,0
C10R2,960,Motif1,0
C10R2,960,Motif2,0
C10R2,960,Motif3,0
C10R2,960,Motif4,1
C10R2,960,Motif5,0
C10R2,960,Motif6,0
C10R2,960,Motif7,0
C10R2,961,Motif1,0
C10R2,961,Motif2,0
C10R2,961,Motif3,0
C10R2,961,Motif4,0
C10R2,961,Motif5,1
C10R2,961,Motif6,0
C10R2,961,Motif7,0
C10R2,962,Motif1,0
C10R2,962,Motif2,0
C10R2,962,Motif3,1
C10R2,962,Motif4,0
C10R2,962,Motif5,0
C10R2,962,Motif6,0
C10R2,962,Motif7,0
C10R2,963,Motif1,0
C10R2,963,Motif2,0
C10R2,963,Motif3,0
C10R2,963,Motif4,1
C10R2,963,Motif5,0
C10R2,963,Motif6,0
C10R2,963,Motif7,0
C10R2,964,Motif1,0
C10R2,964,Motif2,0
C10R2,964,Motif3,1
C10R2,964,Motif4,0
C10R2,964,Motif5,0
C10R2,964,Motif6,0
C10R2,964,Motif7,0
C10R2,965,Motif1,0
C10R2,965,Motif2,0
C10R2,965,Motif3,0
C10R2,965,Motif4,1
C10R2,965,Motif5,0
C10R2,965,Motif6,0
C10R2,965,Motif7,0
C10R2,966,Motif1,0
C10R2,966,Motif2,0
C10R2,966,Motif3,0
C10R2,966,Motif4,1
C10R2,966,Motif5,0
C10R2,966,Motif6,0
C10R2,966,Motif7,0
C10R2,967,Motif1,0
C10R2,967,Motif2,0
C10R2,967,Motif3,0
C10R2,967,Motif4,1
C10R2,967,Motif5,0
C10R2,967,Motif6,0
C10R2,967,Motif7,0
C10R2,968,Motif1,0
C10R2,968,Motif2,0
C10R2,968,Motif3,0
C10R2,968,Motif4,1
C10R2,968,Motif5,0
C10R2,968,Motif6,0
C10R2,968,Motif7,0
C10R2,969,Motif1,0
C10R2,969,Motif2,0
C10R2,969,Motif3,0
C10R2,969,Motif4,1
C10R2,969,Motif5,0
C10R2,969,Motif6,0
C10R2,969,Motif7,0
C10R2,970,Motif1,0
C10R2,970,Motif2,0
C10R2,970,Motif3,0
C10R2,970,Motif4,1
C10R2,970,Motif5,0
C10R2,970,Motif6,0
C10R2,970,Motif7,0
C10R2,971,Motif1,0
C10R2,971,Motif2,0
C10R2,971,Motif3,0
C10R2,971,Motif4,1
C10R2,971,Motif5,0
C10R2,971,Motif6,0
C10R2,971,Motif7,0
C10R2,972,Motif1,0
C10R2,972,Motif2,0
C10R2,972,Motif3,0
C10R2,972,Motif4,1
C10R2,972,Motif5,0
C10R2,972,Motif6,0
C10R2,972,Motif7,0
C10R2,973,Motif1,0
C10R2,973,Motif2,0
C10R2,973,Motif3,1
C10R2,973,Motif4,0
C10R2,973,Motif5,0
C10R2,973,Motif6,0
C10R2,973,Motif7,0
C10R2,974,Motif1,0
C10R2,974,Motif2,0
C10R2,974,Motif3,0
C10R2,974,Motif4,0
C10R2,974,Motif5,1
C10R2,974,Motif6,0
C10R2,974,Motif7,0
C10R2,975,Motif1,0
C10R2,975,Motif2,0
C10R2,975,Motif3,0
C10R2,975,Motif4,1
C10R2,975,Motif5,0
C10R2,975,Motif6,0
C10R2,975,Motif7,0
C10R2,976,Motif1,0
C10R2,976,Motif2,0
C10R2,976,Motif3,0
C10R2,976,Motif4,1
C10R2,976,Motif5,0
C10R2,976,Motif6,0
C10R2,976,Motif7,0
C10R2,977,Motif1,0
C10R2,977,Motif2,0
C10R2,977,Motif3,0
C10R2,977,Motif4,1
C10R2,977,Motif5,0
C10R2,977,Motif6,0
C10R2,977,Motif7,0
C10R2,978,Motif1,0
C10R2,978,Motif2,0
C10R2,978,Motif3,0
C10R2,978,Motif4,0
C10R2,978,Motif5,1
C10R2,978,Motif6,0
C10R2,978,Motif7,0
C10R2,979,Motif1,0
C10R2,979,Motif2,0
C10R2,979,Motif3,1
C10R2,979,Motif4,0
C10R2,979,Motif5,0
C10R2,979,Motif6,0
C10R2,979,Motif7,0
C10R2,980,Motif1,0
C10R2,980,Motif2,0
C10R2,980,Motif3,1
C10R2,980,Motif4,0
C10R2,980,Motif5,0
C10R2,980,Motif6,0
C10R2,980,Motif7,0
C10R2,981,Motif1,0
C10R2,981,Motif2,0
C10R2,981,Motif3,0
C10R2,981,Motif4,1
C10R2,981,Motif5,0
C10R2,981,Motif6,0
C10R2,981,Motif7,0
C10R2,982,Motif1,0
C10R2,982,Motif2,0
C10R2,982,Motif3,1
C10R2,982,Motif4,0
C10R2,982,Motif5,0
C10R2,982,Motif6,0
C10R2,982,Motif7,0
C10R2,983,Motif1,0
C10R2,983,Motif2,0
C10R2,983,Motif3,1
C10R2,983,Motif4,0
C10R2,983,Motif5,0
C10R2,983,Motif6,0
C10R2,983,Motif7,0
C10R2,984,Motif1,0
C10R2,984,Motif2,0
C10R2,984,Motif3,0
C10R2,984,Motif4,1
C10R2,984,Motif5,0
C10R2,984,Motif6,0
C10R2,984,Motif7,0
C10R2,985,Motif1,0
C10R2,985,Motif2,0
C10R2,985,Motif3,0
C10R2,985,Motif4,0
C10R2,985,Motif5,1
C10R2,985,Motif6,0
C10R2,985,Motif7,0
C10R2,986,Motif1,0
C10R2,986,Motif2,0
C10R2,986,Motif3,0
C10R2,986,Motif4,1
C10R2,986,Motif5,0
C10R2,986,Motif6,0
C10R2,986,Motif7,0
C10R2,987,Motif1,0
C10R2,987,Motif2,0
C10R2,987,Motif3,0
C10R2,987,Motif4,1
C10R2,987,Motif5,0
C10R2,987,Motif6,0
C10R2,987,Motif7,0
C10R2,988,Motif1,0
C10R2,988,Motif2,0
C10R2,988,Motif3,0
C10R2,988,Motif4,1
C10R2,988,Motif5,0
C10R2,988,Motif6,0
C10R2,988,Motif7,0
C10R2,989,Motif1,0
C10R2,989,Motif2,0
C10R2,989,Motif3,0
C10R2,989,Motif4,1
C10R2,989,Motif5,0
C10R2,989,Motif6,0
C10R2,989,Motif7,0
C10R2,990,Motif1,0
C10R2,990,Motif2,0
C10R2,990,Motif3,1
C10R2,990,Motif4,0
C10R2,990,Motif5,0
C10R2,990,Motif6,0
C10R2,990,Motif7,0
C10R2,991,Motif1,0
C10R2,991,Motif2,0
C10R2,991,Motif3,1
C10R2,991,Motif4,0
C10R2,991,Motif5,0
C10R2,991,Motif6,0
C10R2,991,Motif7,0
C10R2,992,Motif1,0
C10R2,992,Motif2,0
C10R2,992,Motif3,0
C10R2,992,Motif4,1
C10R2,992,Motif5,0
C10R2,992,Motif6,0
C10R2,992,Motif7,0
C10R2,993,Motif1,0
C10R2,993,Motif2,0
C10R2,993,Motif3,0
C10R2,993,Motif4,1
C10R2,993,Motif5,0
C10R2,993,Motif6,0
C10R2,993,Motif7,0
C10R2,994,Motif1,0
C10R2,994,Motif2,0
C10R2,994,Motif3,0
C10R2,994,Motif4,1
C10R2,994,Motif5,0
C10R2,994,Motif6,0
C10R2,994,Motif7,0
C10R2,995,Motif1,0
C10R2,995,Motif2,0
C10R2,995,Motif3,0
C10R2,995,Motif4,1
C10R2,995,Motif5,0
C10R2,995,Motif6,0
C10R2,995,Motif7,0
C10R2,996,Motif1,0
C10R2,996,Motif2,0
C10R2,996,Motif3,0
C10R2,996,Motif4,0
C10R2,996,Motif5,1
C10R2,996,Motif6,0
C10R2,996,Motif7,0
C10R2,997,Motif1,0
C10R2,997,Motif2,0
C10R2,997,Motif3,0
C10R2,997,Motif4,1
C10R2,997,Motif5,0
C10R2,997,Motif6,0
C10R2,997,Motif7,0
C10R2,998,Motif1,0
C10R2,998,Motif2,0
C10R2,998,Motif3,0
C10R2,998,Motif4,1
C10R2,998,Motif5,0
C10R2,998,Motif6,0
C10R2,998,Motif7,0
C10R2,999,Motif1,0
C10R2,999,Motif2,0
C10R2,999,Motif3,1
C10R2,999,Motif4,0
C10R2,999,Motif5,0
C10R2,999,Motif6,0
C10R2,999,Motif7,0
C10R2,1000,Motif1,0
C10R2,1000,Motif2,0
C10R2,1000,Motif3,1
C10R2,1000,Motif4,0
C10R2,1000,Motif5,0
C10R2,1000,Motif6,0
C10R2,1000,Motif7,0
C11R1,1,Motif1,4
C11R1,1,Motif2,2
C11R1,1,Motif3,9
C11R1,1,Motif4,17
C11R1,1,Motif5,9
C11R1,1,Motif6,31
C11R1,1,Motif7,12
C11R1,2,Motif1,1
C11R1,2,Motif2,6
C11R1,2,Motif3,9
C11R1,2,Motif4,20
C11R1,2,Motif5,7
C11R1,2,Motif6,26
C11R1,2,Motif7,15
C11R1,3,Motif1,1
C11R1,3,Motif2,9
C11R1,3,Motif3,5
C11R1,3,Motif4,13
C11R1,3,Motif5,9
C11R1,3,Motif6,35
C11R1,3,Motif7,12
C11R1,4,Motif1,1
C11R1,4,Motif2,8
C11R1,4,Motif3,8
C11R1,4,Motif4,14
C11R1,4,Motif5,3
C11R1,4,Motif6,42
C11R1,4,Motif7,8
C11R1,5,Motif1,3
C11R1,5,Motif2,3
C11R1,5,Motif3,6
C11R1,5,Motif4,21
C11R1,5,Motif5,8
C11R1,5,Motif6,31
C11R1,5,Motif7,12
C11R1,6,Motif1,1
C11R1,6,Motif2,7
C11R1,6,Motif3,7
C11R1,6,Motif4,15
C11R1,6,Motif5,6
C11R1,6,Motif6,39
C11R1,6,Motif7,9
C11R1,7,Motif1,3
C11R1,7,Motif2,3
C11R1,7,Motif3,8
C11R1,7,Motif4,15
C11R1,7,Motif5,11
C11R1,7,Motif6,33
C11R1,7,Motif7,11
C11R1,8,Motif1,1
C11R1,8,Motif2,5
C11R1,8,Motif3,11
C11R1,8,Motif4,20
C11R1,8,Motif5,5
C11R1,8,Motif6,29
C11R1,8,Motif7,13
C11R1,9,Motif1,1
C11R1,9,Motif2,8
C11R1,9,Motif3,4
C11R1,9,Motif4,19
C11R1,9,Motif5,6
C11R1,9,Motif6,34
C11R1,9,Motif7,12
C11R1,10,Motif1,1
C11R1,10,Motif2,8
C11R1,10,Motif3,3
C11R1,10,Motif4,17
C11R1,10,Motif5,10
C11R1,10,Motif6,32
C11R1,10,Motif7,13
C11R1,11,Motif1,1
C11R1,11,Motif2,8
C11R1,11,Motif3,8
C11R1,11,Motif4,8
C11R1,11,Motif5,14
C11R1,11,Motif6,32
C11R1,11,Motif7,13
C11R1,12,Motif1,2
C11R1,12,Motif2,9
C11R1,12,Motif3,8
C11R1,12,Motif4,14
C11R1,12,Motif5,5
C11R1,12,Motif6,32
C11R1,12,Motif7,14
C11R1,13,Motif1,4
C11R1,13,Motif2,5
C11R1,13,Motif3,9
C11R1,13,Motif4,14
C11R1,13,Motif5,10
C11R1,13,Motif6,26
C11R1,13,Motif7,16
C11R1,14,Motif1,1
C11R1,14,Motif2,8
C11R1,14,Motif3,8
C11R1,14,Motif4,14
C11R1,14,Motif5,4
C11R1,14,Motif6,40
C11R1,14,Motif7,9
C11R1,15,Motif1,4
C11R1,15,Motif2,7
C11R1,15,Motif3,6
C11R1,15,Motif4,15
C11R1,15,Motif5,4
C11R1,15,Motif6,36
C11R1,15,Motif7,12
C11R1,16,Motif1,1
C11R1,16,Motif2,7
C11R1,16,Motif3,3
C11R1,16,Motif4,20
C11R1,16,Motif5,10
C11R1,16,Motif6,29
C11R1,16,Motif7,14
C11R1,17,Motif1,2
C11R1,17,Motif2,7
C11R1,17,Motif3,12
C11R1,17,Motif4,13
C11R1,17,Motif5,4
C11R1,17,Motif6,34
C11R1,17,Motif7,12
C11R1,18,Motif1,0
C11R1,18,Motif2,8
C11R1,18,Motif3,10
C11R1,18,Motif4,16
C11R1,18,Motif5,3
C11R1,18,Motif6,37
C11R1,18,Motif7,10
C11R1,19,Motif1,3
C11R1,19,Motif2,9
C11R1,19,Motif3,11
C11R1,19,Motif4,12
C11R1,19,Motif5,2
C11R1,19,Motif6,33
C11R1,19,Motif7,14
C11R1,20,Motif1,2
C11R1,20,Motif2,8
C11R1,20,Motif3,7
C11R1,20,Motif4,13
C11R1,20,Motif5,7
C11R1,20,Motif6,35
C11R1,20,Motif7,12
C11R1,21,Motif1,1
C11R1,21,Motif2,7
C11R1,21,Motif3,6
C11R1,21,Motif4,13
C11R1,21,Motif5,13
C11R1,21,Motif6,31
C11R1,21,Motif7,13
C11R1,22,Motif1,3
C11R1,22,Motif2,6
C11R1,22,Motif3,8
C11R1,22,Motif4,11
C11R1,22,Motif5,6
C11R1,22,Motif6,42
C11R1,22,Motif7,8
C11R1,23,Motif1,1
C11R1,23,Motif2,6
C11R1,23,Motif3,7
C11R1,23,Motif4,21
C11R1,23,Motif5,5
C11R1,23,Motif6,32
C11R1,23,Motif7,12
C11R1,24,Motif1,0
C11R1,24,Motif2,10
C11R1,24,Motif3,7
C11R1,24,Motif4,11
C11R1,24,Motif5,10
C11R1,24,Motif6,33
C11R1,24,Motif7,13
C11R1,25,Motif1,6
C11R1,25,Motif2,6
C11R1,25,Motif3,8
C11R1,25,Motif4,12
C11R1,25,Motif5,5
C11R1,25,Motif6,33
C11R1,25,Motif7,14
C11R1,26,Motif1,1
C11R1,26,Motif2,6
C11R1,26,Motif3,6
C11R1,26,Motif4,14
C11R1,26,Motif5,12
C11R1,26,Motif6,34
C11R1,26,Motif7,11
C11R1,27,Motif1,4
C11R1,27,Motif2,6
C11R1,27,Motif3,6
C11R1,27,Motif4,13
C11R1,27,Motif5,8
C11R1,27,Motif6,35
C11R1,27,Motif7,12
C11R1,28,Motif1,3
C11R1,28,Motif2,5
C11R1,28,Motif3,10
C11R1,28,Motif4,12
C11R1,28,Motif5,8
C11R1,28,Motif6,35
C11R1,28,Motif7,11
C11R1,29,Motif1,2
C11R1,29,Motif2,5
C11R1,29,Motif3,10
C11R1,29,Motif4,17
C11R1,29,Motif5,5
C11R1,29,Motif6,34
C11R1,29,Motif7,11
C11R1,30,Motif1,2
C11R1,30,Motif2,6
C11R1,30,Motif3,5
C11R1,30,Motif4,18
C11R1,30,Motif5,6
C11R1,30,Motif6,37
C11R1,30,Motif7,10
C11R1,31,Motif1,0
C11R1,31,Motif2,4
C11R1,31,Motif3,7
C11R1,31,Motif4,22
C11R1,31,Motif5,10
C11R1,31,Motif6,29
C11R1,31,Motif7,12
C11R1,32,Motif1,4
C11R1,32,Motif2,1
C11R1,32,Motif3,9
C11R1,32,Motif4,19
C11R1,32,Motif5,9
C11R1,32,Motif6,30
C11R1,32,Motif7,12
C11R1,33,Motif1,2
C11R1,33,Motif2,5
C11R1,33,Motif3,5
C11R1,33,Motif4,19
C11R1,33,Motif5,6
C11R1,33,Motif6,38
C11R1,33,Motif7,9
C11R1,34,Motif1,2
C11R1,34,Motif2,4
C11R1,34,Motif3,5
C11R1,34,Motif4,20
C11R1,34,Motif5,8
C11R1,34,Motif6,35
C11R1,34,Motif7,10
C11R1,35,Motif1,1
C11R1,35,Motif2,7
C11R1,35,Motif3,13
C11R1,35,Motif4,11
C11R1,35,Motif5,5
C11R1,35,Motif6,37
C11R1,35,Motif7,10
C11R1,36,Motif1,2
C11R1,36,Motif2,4
C11R1,36,Motif3,6
C11R1,36,Motif4,21
C11R1,36,Motif5,6
C11R1,36,Motif6,35
C11R1,36,Motif7,10
C11R1,37,Motif1,1
C11R1,37,Motif2,3
C11R1,37,Motif3,8
C11R1,37,Motif4,24
C11R1,37,Motif5,7
C11R1,37,Motif6,29
C11R1,37,Motif7,12
C11R1,38,Motif1,4
C11R1,38,Motif2,4
C11R1,38,Motif3,9
C11R1,38,Motif4,14
C11R1,38,Motif5,8
C11R1,38,Motif6,33
C11R1,38,Motif7,12
C11R1,39,Motif1,2
C11R1,39,Motif2,4
C11R1,39,Motif3,7
C11R1,39,Motif4,17
C11R1,39,Motif5,8
C11R1,39,Motif6,37
C11R1,39,Motif7,9
C11R1,40,Motif1,0
C11R1,40,Motif2,8
C11R1,40,Motif3,5
C11R1,40,Motif4,16
C11R1,40,Motif5,9
C11R1,40,Motif6,35
C11R1,40,Motif7,11
C11R1,41,Motif1,2
C11R1,41,Motif2,6
C11R1,41,Motif3,8
C11R1,41,Motif4,16
C11R1,41,Motif5,4
C11R1,41,Motif6,39
C11R1,41,Motif7,9
C11R1,42,Motif1,1
C11R1,42,Motif2,5
C11R1,42,Motif3,12
C11R1,42,Motif4,16
C11R1,42,Motif5,7
C11R1,42,Motif6,31
C11R1,42,Motif7,12
C11R1,43,Motif1,1
C11R1,43,Motif2,5
C11R1,43,Motif3,7
C11R1,43,Motif4,21
C11R1,43,Motif5,4
C11R1,43,Motif6,37
C11R1,43,Motif7,9
C11R1,44,Motif1,0
C11R1,44,Motif2,11
C11R1,44,Motif3,3
C11R1,44,Motif4,11
C11R1,44,Motif5,17
C11R1,44,Motif6,24
C11R1,44,Motif7,18
C11R1,45,Motif1,1
C11R1,45,Motif2,4
C11R1,45,Motif3,10
C11R1,45,Motif4,21
C11R1,45,Motif5,11
C11R1,45,Motif6,20
C11R1,45,Motif7,17
C11R1,46,Motif1,2
C11R1,46,Motif2,3
C11R1,46,Motif3,10
C11R1,46,Motif4,18
C11R1,46,Motif5,7
C11R1,46,Motif6,34
C11R1,46,Motif7,10
C11R1,47,Motif1,3
C11R1,47,Motif2,7
C11R1,47,Motif3,5
C11R1,47,Motif4,20
C11R1,47,Motif5,5
C11R1,47,Motif6,29
C11R1,47,Motif7,15
C11R1,48,Motif1,3
C11R1,48,Motif2,5
C11R1,48,Motif3,9
C11R1,48,Motif4,14
