Community,Richness,Replicate,Motif,Count,Fraction
W19,9,699,6,29,0.34523809523809523
W19,9,699,7,4,0.047619047619047616
W19,9,700,1,4,0.047619047619047616
W19,9,700,2,10,0.11904761904761904
W19,9,700,3,10,0.11904761904761904
W19,9,700,4,19,0.2261904761904762
W19,9,700,5,10,0.11904761904761904
W19,9,700,6,27,0.32142857142857145
W19,9,700,7,4,0.047619047619047616
W19,9,701,1,3,0.03571428571428571
W19,9,701,2,11,0.13095238095238096
W19,9,701,3,9,0.10714285714285714
W19,9,701,4,23,0.27380952380952384
W19,9,701,5,7,0.08333333333333333
W19,9,701,6,27,0.32142857142857145
W19,9,701,7,4,0.047619047619047616
W19,9,702,1,4,0.047619047619047616
W19,9,702,2,12,0.14285714285714285
W19,9,702,3,16,0.19047619047619047
W19,9,702,4,13,0.15476190476190477
W19,9,702,5,10,0.11904761904761904
W19,9,702,6,21,0.25
W19,9,702,7,8,0.09523809523809523
W19,9,703,1,1,0.011904761904761904
W19,9,703,2,15,0.17857142857142858
W19,9,703,3,10,0.11904761904761904
W19,9,703,4,21,0.25
W19,9,703,5,6,0.07142857142857142
W19,9,703,6,25,0.2976190476190476
W19,9,703,7,6,0.07142857142857142
W19,9,704,1,7,0.08333333333333333
W19,9,704,2,9,0.10714285714285714
W19,9,704,3,9,0.10714285714285714
W19,9,704,4,17,0.20238095238095238
W19,9,704,5,9,0.10714285714285714
W19,9,704,6,29,0.34523809523809523
W19,9,704,7,4,0.047619047619047616
W19,9,705,1,3,0.03571428571428571
W19,9,705,2,12,0.14285714285714285
W19,9,705,3,12,0.14285714285714285
W19,9,705,4,16,0.19047619047619047
W19,9,705,5,10,0.11904761904761904
W19,9,705,6,26,0.30952380952380953
W19,9,705,7,5,0.05952380952380952
W19,9,706,1,2,0.023809523809523808
W19,9,706,2,11,0.13095238095238096
W19,9,706,3,10,0.11904761904761904
W19,9,706,4,23,0.27380952380952384
W19,9,706,5,8,0.09523809523809523
W19,9,706,6,26,0.30952380952380953
W19,9,706,7,4,0.047619047619047616
W19,9,707,1,2,0.023809523809523808
W19,9,707,2,9,0.10714285714285714
W19,9,707,3,16,0.19047619047619047
W19,9,707,4,12,0.14285714285714285
W19,9,707,5,17,0.20238095238095238
W19,9,707,6,24,0.2857142857142857
W19,9,707,7,4,0.047619047619047616
W19,9,708,1,4,0.047619047619047616
W19,9,708,2,12,0.14285714285714285
W19,9,708,3,11,0.13095238095238096
W19,9,708,4,17,0.20238095238095238
W19,9,708,5,8,0.09523809523809523
W19,9,708,6,27,0.32142857142857145
W19,9,708,7,5,0.05952380952380952
W19,9,709,1,1,0.011904761904761904
W19,9,709,2,14,0.16666666666666666
W19,9,709,3,13,0.15476190476190477
W19,9,709,4,11,0.13095238095238096
W19,9,709,5,14,0.16666666666666666
W19,9,709,6,26,0.30952380952380953
W19,9,709,7,5,0.05952380952380952
W19,9,710,1,5,0.05952380952380952
W19,9,710,2,13,0.15476190476190477
W19,9,710,3,7,0.08333333333333333
W19,9,710,4,16,0.19047619047619047
W19,9,710,5,8,0.09523809523809523
W19,9,710,6,31,0.36904761904761907
W19,9,710,7,4,0.047619047619047616
W19,9,711,1,3,0.03571428571428571
W19,9,711,2,11,0.13095238095238096
W19,9,711,3,12,0.14285714285714285
W19,9,711,4,16,0.19047619047619047
W19,9,711,5,11,0.13095238095238096
W19,9,711,6,27,0.32142857142857145
W19,9,711,7,4,0.047619047619047616
W19,9,712,1,7,0.08333333333333333
W19,9,712,2,12,0.14285714285714285
W19,9,712,3,8,0.09523809523809523
W19,9,712,4,15,0.17857142857142858
W19,9,712,5,8,0.09523809523809523
W19,9,712,6,28,0.3333333333333333
W19,9,712,7,6,0.07142857142857142
W19,9,713,1,7,0.08333333333333333
W19,9,713,2,11,0.13095238095238096
W19,9,713,3,7,0.08333333333333333
W19,9,713,4,16,0.19047619047619047
W19,9,713,5,8,0.09523809523809523
W19,9,713,6,31,0.36904761904761907
W19,9,713,7,4,0.047619047619047616
W19,9,714,1,3,0.03571428571428571
W19,9,714,2,14,0.16666666666666666
W19,9,714,3,6,0.07142857142857142
W19,9,714,4,16,0.19047619047619047
W19,9,714,5,12,0.14285714285714285
W19,9,714,6,28,0.3333333333333333
W19,9,714,7,5,0.05952380952380952
W19,9,715,1,7,0.08333333333333333
W19,9,715,2,10,0.11904761904761904
W19,9,715,3,7,0.08333333333333333
W19,9,715,4,21,0.25
W19,9,715,5,9,0.10714285714285714
W19,9,715,6,22,0.2619047619047619
W19,9,715,7,8,0.09523809523809523
W19,9,716,1,2,0.023809523809523808
W19,9,716,2,14,0.16666666666666666
W19,9,716,3,7,0.08333333333333333
W19,9,716,4,16,0.19047619047619047
W19,9,716,5,12,0.14285714285714285
W19,9,716,6,29,0.34523809523809523
W19,9,716,7,4,0.047619047619047616
W19,9,717,1,1,0.011904761904761904
W19,9,717,2,12,0.14285714285714285
W19,9,717,3,11,0.13095238095238096
W19,9,717,4,21,0.25
W19,9,717,5,9,0.10714285714285714
W19,9,717,6,26,0.30952380952380953
W19,9,717,7,4,0.047619047619047616
W19,9,718,1,5,0.05952380952380952
W19,9,718,2,10,0.11904761904761904
W19,9,718,3,11,0.13095238095238096
W19,9,718,4,21,0.25
W19,9,718,5,8,0.09523809523809523
W19,9,718,6,22,0.2619047619047619
W19,9,718,7,7,0.08333333333333333
W19,9,719,1,5,0.05952380952380952
W19,9,719,2,9,0.10714285714285714
W19,9,719,3,11,0.13095238095238096
W19,9,719,4,17,0.20238095238095238
W19,9,719,5,13,0.15476190476190477
W19,9,719,6,23,0.27380952380952384
W19,9,719,7,6,0.07142857142857142
W19,9,720,1,5,0.05952380952380952
W19,9,720,2,11,0.13095238095238096
W19,9,720,3,7,0.08333333333333333
W19,9,720,4,20,0.23809523809523808
W19,9,720,5,10,0.11904761904761904
W19,9,720,6,25,0.2976190476190476
W19,9,720,7,6,0.07142857142857142
W19,9,721,1,7,0.08333333333333333
W19,9,721,2,10,0.11904761904761904
W19,9,721,3,9,0.10714285714285714
W19,9,721,4,20,0.23809523809523808
W19,9,721,5,7,0.08333333333333333
W19,9,721,6,24,0.2857142857142857
W19,9,721,7,7,0.08333333333333333
W19,9,722,1,3,0.03571428571428571
W19,9,722,2,10,0.11904761904761904
W19,9,722,3,10,0.11904761904761904
W19,9,722,4,23,0.27380952380952384
W19,9,722,5,7,0.08333333333333333
W19,9,722,6,28,0.3333333333333333
W19,9,722,7,3,0.03571428571428571
W19,9,723,1,3,0.03571428571428571
W19,9,723,2,13,0.15476190476190477
W19,9,723,3,4,0.047619047619047616
W19,9,723,4,22,0.2619047619047619
W19,9,723,5,9,0.10714285714285714
W19,9,723,6,29,0.34523809523809523
W19,9,723,7,4,0.047619047619047616
W19,9,724,1,4,0.047619047619047616
W19,9,724,2,10,0.11904761904761904
W19,9,724,3,9,0.10714285714285714
W19,9,724,4,19,0.2261904761904762
W19,9,724,5,10,0.11904761904761904
W19,9,724,6,29,0.34523809523809523
W19,9,724,7,3,0.03571428571428571
W19,9,725,1,3,0.03571428571428571
W19,9,725,2,14,0.16666666666666666
W19,9,725,3,6,0.07142857142857142
W19,9,725,4,21,0.25
W19,9,725,5,6,0.07142857142857142
W19,9,725,6,30,0.35714285714285715
W19,9,725,7,4,0.047619047619047616
W19,9,726,1,7,0.08333333333333333
W19,9,726,2,8,0.09523809523809523
W19,9,726,3,7,0.08333333333333333
W19,9,726,4,18,0.21428571428571427
W19,9,726,5,12,0.14285714285714285
W19,9,726,6,28,0.3333333333333333
W19,9,726,7,4,0.047619047619047616
W19,9,727,1,5,0.05952380952380952
W19,9,727,2,11,0.13095238095238096
W19,9,727,3,10,0.11904761904761904
W19,9,727,4,16,0.19047619047619047
W19,9,727,5,9,0.10714285714285714
W19,9,727,6,29,0.34523809523809523
W19,9,727,7,4,0.047619047619047616
W19,9,728,1,4,0.047619047619047616
W19,9,728,2,11,0.13095238095238096
W19,9,728,3,10,0.11904761904761904
W19,9,728,4,21,0.25
W19,9,728,5,9,0.10714285714285714
W19,9,728,6,22,0.2619047619047619
W19,9,728,7,7,0.08333333333333333
W19,9,729,1,3,0.03571428571428571
W19,9,729,2,13,0.15476190476190477
W19,9,729,3,8,0.09523809523809523
W19,9,729,4,23,0.27380952380952384
W19,9,729,5,8,0.09523809523809523
W19,9,729,6,21,0.25
W19,9,729,7,8,0.09523809523809523
W19,9,730,1,6,0.07142857142857142
W19,9,730,2,8,0.09523809523809523
W19,9,730,3,9,0.10714285714285714
W19,9,730,4,20,0.23809523809523808
W19,9,730,5,12,0.14285714285714285
W19,9,730,6,23,0.27380952380952384
W19,9,730,7,6,0.07142857142857142
W19,9,731,1,4,0.047619047619047616
W19,9,731,2,8,0.09523809523809523
W19,9,731,3,11,0.13095238095238096
W19,9,731,4,22,0.2619047619047619
W19,9,731,5,11,0.13095238095238096
W19,9,731,6,23,0.27380952380952384
W19,9,731,7,5,0.05952380952380952
W19,9,732,1,3,0.03571428571428571
W19,9,732,2,13,0.15476190476190477
W19,9,732,3,6,0.07142857142857142
W19,9,732,4,16,0.19047619047619047
W19,9,732,5,14,0.16666666666666666
W19,9,732,6,27,0.32142857142857145
W19,9,732,7,5,0.05952380952380952
W19,9,733,1,7,0.08333333333333333
W19,9,733,2,7,0.08333333333333333
W19,9,733,3,12,0.14285714285714285
W19,9,733,4,16,0.19047619047619047
W19,9,733,5,10,0.11904761904761904
W19,9,733,6,29,0.34523809523809523
W19,9,733,7,3,0.03571428571428571
W19,9,734,1,5,0.05952380952380952
W19,9,734,2,11,0.13095238095238096
W19,9,734,3,7,0.08333333333333333
W19,9,734,4,19,0.2261904761904762
W19,9,734,5,9,0.10714285714285714
W19,9,734,6,29,0.34523809523809523
W19,9,734,7,4,0.047619047619047616
W19,9,735,1,3,0.03571428571428571
W19,9,735,2,11,0.13095238095238096
W19,9,735,3,12,0.14285714285714285
W19,9,735,4,20,0.23809523809523808
W19,9,735,5,9,0.10714285714285714
W19,9,735,6,23,0.27380952380952384
W19,9,735,7,6,0.07142857142857142
W19,9,736,1,4,0.047619047619047616
W19,9,736,2,11,0.13095238095238096
W19,9,736,3,11,0.13095238095238096
W19,9,736,4,19,0.2261904761904762
W19,9,736,5,10,0.11904761904761904
W19,9,736,6,22,0.2619047619047619
W19,9,736,7,7,0.08333333333333333
W19,9,737,1,3,0.03571428571428571
W19,9,737,2,10,0.11904761904761904
W19,9,737,3,9,0.10714285714285714
W19,9,737,4,20,0.23809523809523808
W19,9,737,5,12,0.14285714285714285
W19,9,737,6,26,0.30952380952380953
W19,9,737,7,4,0.047619047619047616
W19,9,738,1,5,0.05952380952380952
W19,9,738,2,9,0.10714285714285714
W19,9,738,3,7,0.08333333333333333
W19,9,738,4,23,0.27380952380952384
W19,9,738,5,12,0.14285714285714285
W19,9,738,6,21,0.25
W19,9,738,7,7,0.08333333333333333
W19,9,739,1,2,0.023809523809523808
W19,9,739,2,14,0.16666666666666666
W19,9,739,3,8,0.09523809523809523
W19,9,739,4,16,0.19047619047619047
W19,9,739,5,12,0.14285714285714285
W19,9,739,6,27,0.32142857142857145
W19,9,739,7,5,0.05952380952380952
W19,9,740,1,6,0.07142857142857142
W19,9,740,2,12,0.14285714285714285
W19,9,740,3,6,0.07142857142857142
W19,9,740,4,14,0.16666666666666666
W19,9,740,5,15,0.17857142857142858
W19,9,740,6,23,0.27380952380952384
W19,9,740,7,8,0.09523809523809523
W19,9,741,1,3,0.03571428571428571
W19,9,741,2,15,0.17857142857142858
W19,9,741,3,7,0.08333333333333333
W19,9,741,4,19,0.2261904761904762
W19,9,741,5,6,0.07142857142857142
W19,9,741,6,29,0.34523809523809523
W19,9,741,7,5,0.05952380952380952
W19,9,742,1,4,0.047619047619047616
W19,9,742,2,11,0.13095238095238096
W19,9,742,3,7,0.08333333333333333
W19,9,742,4,21,0.25
W19,9,742,5,8,0.09523809523809523
W19,9,742,6,30,0.35714285714285715
W19,9,742,7,3,0.03571428571428571
W19,9,743,1,4,0.047619047619047616
W19,9,743,2,12,0.14285714285714285
W19,9,743,3,10,0.11904761904761904
W19,9,743,4,18,0.21428571428571427
W19,9,743,5,9,0.10714285714285714
W19,9,743,6,25,0.2976190476190476
W19,9,743,7,6,0.07142857142857142
W19,9,744,1,1,0.011904761904761904
W19,9,744,2,19,0.2261904761904762
W19,9,744,3,7,0.08333333333333333
W19,9,744,4,12,0.14285714285714285
W19,9,744,5,9,0.10714285714285714
W19,9,744,6,31,0.36904761904761907
W19,9,744,7,5,0.05952380952380952
W19,9,745,1,4,0.047619047619047616
W19,9,745,2,12,0.14285714285714285
W19,9,745,3,9,0.10714285714285714
W19,9,745,4,19,0.2261904761904762
W19,9,745,5,9,0.10714285714285714
W19,9,745,6,25,0.2976190476190476
W19,9,745,7,6,0.07142857142857142
W19,9,746,1,3,0.03571428571428571
W19,9,746,2,13,0.15476190476190477
W19,9,746,3,10,0.11904761904761904
W19,9,746,4,18,0.21428571428571427
W19,9,746,5,6,0.07142857142857142
W19,9,746,6,31,0.36904761904761907
W19,9,746,7,3,0.03571428571428571
W19,9,747,1,4,0.047619047619047616
W19,9,747,2,10,0.11904761904761904
W19,9,747,3,13,0.15476190476190477
W19,9,747,4,18,0.21428571428571427
W19,9,747,5,9,0.10714285714285714
W19,9,747,6,25,0.2976190476190476
W19,9,747,7,5,0.05952380952380952
W19,9,748,1,2,0.023809523809523808
W19,9,748,2,11,0.13095238095238096
W19,9,748,3,16,0.19047619047619047
W19,9,748,4,16,0.19047619047619047
W19,9,748,5,9,0.10714285714285714
W19,9,748,6,26,0.30952380952380953
W19,9,748,7,4,0.047619047619047616
W19,9,749,1,3,0.03571428571428571
W19,9,749,2,12,0.14285714285714285
W19,9,749,3,9,0.10714285714285714
W19,9,749,4,17,0.20238095238095238
W19,9,749,5,10,0.11904761904761904
W19,9,749,6,30,0.35714285714285715
W19,9,749,7,3,0.03571428571428571
W19,9,750,1,2,0.023809523809523808
W19,9,750,2,10,0.11904761904761904
W19,9,750,3,11,0.13095238095238096
W19,9,750,4,24,0.2857142857142857
W19,9,750,5,10,0.11904761904761904
W19,9,750,6,21,0.25
W19,9,750,7,6,0.07142857142857142
W19,9,751,1,0,0
W19,9,751,2,17,0.20238095238095238
W19,9,751,3,8,0.09523809523809523
W19,9,751,4,15,0.17857142857142858
W19,9,751,5,9,0.10714285714285714
W19,9,751,6,32,0.38095238095238093
W19,9,751,7,3,0.03571428571428571
W19,9,752,1,5,0.05952380952380952
W19,9,752,2,11,0.13095238095238096
W19,9,752,3,5,0.05952380952380952
W19,9,752,4,22,0.2619047619047619
W19,9,752,5,10,0.11904761904761904
W19,9,752,6,25,0.2976190476190476
W19,9,752,7,6,0.07142857142857142
W19,9,753,1,0,0
W19,9,753,2,13,0.15476190476190477
W19,9,753,3,11,0.13095238095238096
W19,9,753,4,21,0.25
W19,9,753,5,10,0.11904761904761904
W19,9,753,6,24,0.2857142857142857
W19,9,753,7,5,0.05952380952380952
W19,9,754,1,2,0.023809523809523808
W19,9,754,2,12,0.14285714285714285
W19,9,754,3,7,0.08333333333333333
W19,9,754,4,21,0.25
W19,9,754,5,13,0.15476190476190477
W19,9,754,6,23,0.27380952380952384
W19,9,754,7,6,0.07142857142857142
W19,9,755,1,3,0.03571428571428571
W19,9,755,2,14,0.16666666666666666
W19,9,755,3,3,0.03571428571428571
W19,9,755,4,23,0.27380952380952384
W19,9,755,5,7,0.08333333333333333
W19,9,755,6,30,0.35714285714285715
W19,9,755,7,4,0.047619047619047616
W19,9,756,1,1,0.011904761904761904
W19,9,756,2,11,0.13095238095238096
W19,9,756,3,10,0.11904761904761904
W19,9,756,4,23,0.27380952380952384
W19,9,756,5,11,0.13095238095238096
W19,9,756,6,23,0.27380952380952384
W19,9,756,7,5,0.05952380952380952
W19,9,757,1,3,0.03571428571428571
W19,9,757,2,12,0.14285714285714285
W19,9,757,3,13,0.15476190476190477
W19,9,757,4,17,0.20238095238095238
W19,9,757,5,6,0.07142857142857142
W19,9,757,6,30,0.35714285714285715
W19,9,757,7,3,0.03571428571428571
W19,9,758,1,2,0.023809523809523808
W19,9,758,2,13,0.15476190476190477
W19,9,758,3,7,0.08333333333333333
W19,9,758,4,17,0.20238095238095238
W19,9,758,5,11,0.13095238095238096
W19,9,758,6,32,0.38095238095238093
W19,9,758,7,2,0.023809523809523808
W19,9,759,1,5,0.05952380952380952
W19,9,759,2,10,0.11904761904761904
W19,9,759,3,16,0.19047619047619047
W19,9,759,4,16,0.19047619047619047
W19,9,759,5,7,0.08333333333333333
W19,9,759,6,24,0.2857142857142857
W19,9,759,7,6,0.07142857142857142
W19,9,760,1,3,0.03571428571428571
W19,9,760,2,14,0.16666666666666666
W19,9,760,3,10,0.11904761904761904
W19,9,760,4,15,0.17857142857142858
W19,9,760,5,10,0.11904761904761904
W19,9,760,6,26,0.30952380952380953
W19,9,760,7,6,0.07142857142857142
W19,9,761,1,1,0.011904761904761904
W19,9,761,2,12,0.14285714285714285
W19,9,761,3,14,0.16666666666666666
W19,9,761,4,11,0.13095238095238096
W19,9,761,5,15,0.17857142857142858
W19,9,761,6,28,0.3333333333333333
W19,9,761,7,3,0.03571428571428571
W19,9,762,1,5,0.05952380952380952
W19,9,762,2,13,0.15476190476190477
W19,9,762,3,5,0.05952380952380952
W19,9,762,4,18,0.21428571428571427
W19,9,762,5,8,0.09523809523809523
W19,9,762,6,31,0.36904761904761907
W19,9,762,7,4,0.047619047619047616
W19,9,763,1,5,0.05952380952380952
W19,9,763,2,10,0.11904761904761904
W19,9,763,3,9,0.10714285714285714
W19,9,763,4,23,0.27380952380952384
W19,9,763,5,7,0.08333333333333333
W19,9,763,6,24,0.2857142857142857
W19,9,763,7,6,0.07142857142857142
W19,9,764,1,5,0.05952380952380952
W19,9,764,2,8,0.09523809523809523
W19,9,764,3,11,0.13095238095238096
W19,9,764,4,22,0.2619047619047619
W19,9,764,5,9,0.10714285714285714
W19,9,764,6,24,0.2857142857142857
W19,9,764,7,5,0.05952380952380952
W19,9,765,1,8,0.09523809523809523
W19,9,765,2,10,0.11904761904761904
W19,9,765,3,6,0.07142857142857142
W19,9,765,4,19,0.2261904761904762
W19,9,765,5,9,0.10714285714285714
W19,9,765,6,25,0.2976190476190476
W19,9,765,7,7,0.08333333333333333
W19,9,766,1,4,0.047619047619047616
W19,9,766,2,15,0.17857142857142858
W19,9,766,3,2,0.023809523809523808
W19,9,766,4,15,0.17857142857142858
W19,9,766,5,12,0.14285714285714285
W19,9,766,6,32,0.38095238095238093
W19,9,766,7,4,0.047619047619047616
W19,9,767,1,4,0.047619047619047616
W19,9,767,2,14,0.16666666666666666
W19,9,767,3,7,0.08333333333333333
W19,9,767,4,19,0.2261904761904762
W19,9,767,5,9,0.10714285714285714
W19,9,767,6,23,0.27380952380952384
W19,9,767,7,8,0.09523809523809523
W19,9,768,1,6,0.07142857142857142
W19,9,768,2,12,0.14285714285714285
W19,9,768,3,10,0.11904761904761904
W19,9,768,4,16,0.19047619047619047
W19,9,768,5,7,0.08333333333333333
W19,9,768,6,27,0.32142857142857145
W19,9,768,7,6,0.07142857142857142
W19,9,769,1,2,0.023809523809523808
W19,9,769,2,15,0.17857142857142858
W19,9,769,3,9,0.10714285714285714
W19,9,769,4,14,0.16666666666666666
W19,9,769,5,10,0.11904761904761904
W19,9,769,6,30,0.35714285714285715
W19,9,769,7,4,0.047619047619047616
W19,9,770,1,4,0.047619047619047616
W19,9,770,2,10,0.11904761904761904
W19,9,770,3,10,0.11904761904761904
W19,9,770,4,22,0.2619047619047619
W19,9,770,5,8,0.09523809523809523
W19,9,770,6,25,0.2976190476190476
W19,9,770,7,5,0.05952380952380952
W19,9,771,1,1,0.011904761904761904
W19,9,771,2,14,0.16666666666666666
W19,9,771,3,10,0.11904761904761904
W19,9,771,4,17,0.20238095238095238
W19,9,771,5,11,0.13095238095238096
W19,9,771,6,26,0.30952380952380953
W19,9,771,7,5,0.05952380952380952
W19,9,772,1,1,0.011904761904761904
W19,9,772,2,12,0.14285714285714285
W19,9,772,3,10,0.11904761904761904
W19,9,772,4,17,0.20238095238095238
W19,9,772,5,14,0.16666666666666666
W19,9,772,6,26,0.30952380952380953
W19,9,772,7,4,0.047619047619047616
W19,9,773,1,5,0.05952380952380952
W19,9,773,2,11,0.13095238095238096
W19,9,773,3,8,0.09523809523809523
W19,9,773,4,21,0.25
W19,9,773,5,5,0.05952380952380952
W19,9,773,6,31,0.36904761904761907
W19,9,773,7,3,0.03571428571428571
W19,9,774,1,3,0.03571428571428571
W19,9,774,2,12,0.14285714285714285
W19,9,774,3,11,0.13095238095238096
W19,9,774,4,19,0.2261904761904762
W19,9,774,5,8,0.09523809523809523
W19,9,774,6,26,0.30952380952380953
W19,9,774,7,5,0.05952380952380952
W19,9,775,1,5,0.05952380952380952
W19,9,775,2,12,0.14285714285714285
W19,9,775,3,7,0.08333333333333333
W19,9,775,4,18,0.21428571428571427
W19,9,775,5,11,0.13095238095238096
W19,9,775,6,24,0.2857142857142857
W19,9,775,7,7,0.08333333333333333
W19,9,776,1,2,0.023809523809523808
W19,9,776,2,14,0.16666666666666666
W19,9,776,3,4,0.047619047619047616
W19,9,776,4,22,0.2619047619047619
W19,9,776,5,8,0.09523809523809523
W19,9,776,6,31,0.36904761904761907
W19,9,776,7,3,0.03571428571428571
W19,9,777,1,3,0.03571428571428571
W19,9,777,2,10,0.11904761904761904
W19,9,777,3,10,0.11904761904761904
W19,9,777,4,23,0.27380952380952384
W19,9,777,5,9,0.10714285714285714
W19,9,777,6,24,0.2857142857142857
W19,9,777,7,5,0.05952380952380952
W19,9,778,1,5,0.05952380952380952
W19,9,778,2,12,0.14285714285714285
W19,9,778,3,13,0.15476190476190477
W19,9,778,4,17,0.20238095238095238
W19,9,778,5,5,0.05952380952380952
W19,9,778,6,26,0.30952380952380953
W19,9,778,7,6,0.07142857142857142
W19,9,779,1,4,0.047619047619047616
W19,9,779,2,13,0.15476190476190477
W19,9,779,3,5,0.05952380952380952
W19,9,779,4,20,0.23809523809523808
W19,9,779,5,12,0.14285714285714285
W19,9,779,6,22,0.2619047619047619
W19,9,779,7,8,0.09523809523809523
W19,9,780,1,7,0.08333333333333333
W19,9,780,2,10,0.11904761904761904
W19,9,780,3,7,0.08333333333333333
W19,9,780,4,16,0.19047619047619047
W19,9,780,5,10,0.11904761904761904
W19,9,780,6,30,0.35714285714285715
W19,9,780,7,4,0.047619047619047616
W19,9,781,1,4,0.047619047619047616
W19,9,781,2,13,0.15476190476190477
W19,9,781,3,6,0.07142857142857142
W19,9,781,4,16,0.19047619047619047
W19,9,781,5,13,0.15476190476190477
W19,9,781,6,26,0.30952380952380953
W19,9,781,7,6,0.07142857142857142
W19,9,782,1,5,0.05952380952380952
W19,9,782,2,12,0.14285714285714285
W19,9,782,3,8,0.09523809523809523
W19,9,782,4,18,0.21428571428571427
W19,9,782,5,6,0.07142857142857142
W19,9,782,6,32,0.38095238095238093
W19,9,782,7,3,0.03571428571428571
W19,9,783,1,4,0.047619047619047616
W19,9,783,2,9,0.10714285714285714
W19,9,783,3,11,0.13095238095238096
W19,9,783,4,20,0.23809523809523808
W19,9,783,5,9,0.10714285714285714
W19,9,783,6,28,0.3333333333333333
W19,9,783,7,3,0.03571428571428571
W19,9,784,1,5,0.05952380952380952
W19,9,784,2,6,0.07142857142857142
W19,9,784,3,13,0.15476190476190477
W19,9,784,4,19,0.2261904761904762
W19,9,784,5,16,0.19047619047619047
W19,9,784,6,18,0.21428571428571427
W19,9,784,7,7,0.08333333333333333
W19,9,785,1,3,0.03571428571428571
W19,9,785,2,10,0.11904761904761904
W19,9,785,3,7,0.08333333333333333
W19,9,785,4,27,0.32142857142857145
W19,9,785,5,7,0.08333333333333333
W19,9,785,6,26,0.30952380952380953
W19,9,785,7,4,0.047619047619047616
W19,9,786,1,6,0.07142857142857142
W19,9,786,2,14,0.16666666666666666
W19,9,786,3,4,0.047619047619047616
W19,9,786,4,15,0.17857142857142858
W19,9,786,5,12,0.14285714285714285
W19,9,786,6,25,0.2976190476190476
W19,9,786,7,8,0.09523809523809523
W19,9,787,1,5,0.05952380952380952
W19,9,787,2,8,0.09523809523809523
W19,9,787,3,13,0.15476190476190477
W19,9,787,4,19,0.2261904761904762
W19,9,787,5,10,0.11904761904761904
